,precision,recall,f1-score,support
0,0.938212578153733,0.8972915933872669,0.9172959367134126,2843.0
1,0.32407407407407407,0.45454545454545453,0.3783783783783784,308.0
accuracy,0.8540145985401459,0.8540145985401459,0.8540145985401459,0.8540145985401459
macro avg,0.6311433261139036,0.6759185239663608,0.6478371575458954,3151.0
weighted avg,0.8781825371329349,0.8540145985401459,0.864618498450261,3151.0
