,precision,recall,f1-score,support
0,0.9982758620689656,0.8146324305311291,0.8971528181289949,2843.0
1,0.016791044776119403,0.6923076923076923,0.03278688524590164,13.0
accuracy,0.8140756302521008,0.8140756302521008,0.8140756302521008,0.8140756302521008
macro avg,0.5075334534225425,0.7534700614194108,0.4649698516874483,2856.0
weighted avg,0.9938083191331087,0.8140756302521008,0.8932183793588688,2856.0
