,precision,recall,f1-score,support
0,0.9751712328767124,0.8012662680267323,0.8797065070476927,2843.0
1,0.096,0.5084745762711864,0.16150740242261105,118.0
accuracy,0.789598108747045,0.789598108747045,0.789598108747045,0.789598108747045
macro avg,0.5355856164383562,0.6548704221489594,0.5206069547351518,2961.0
weighted avg,0.9401350270410311,0.789598108747045,0.8510852661338936,2961.0
