,precision,recall,f1-score,support
0,0.9979846835953244,0.8709110094970102,0.9301277235161532,2843.0
1,0.021333333333333333,0.6153846153846154,0.041237113402061855,13.0
accuracy,0.8697478991596639,0.8697478991596639,0.8697478991596639,0.8697478991596639
macro avg,0.5096590084643289,0.7431478124408128,0.48568241845910753,2856.0
weighted avg,0.9935391417348883,0.8697478991596639,0.9260816528118525,2856.0
