,precision,recall,f1-score,support
0,0.9725019364833463,0.8832219486457967,0.9257142857142857,2843.0
1,0.12401055408970976,0.3983050847457627,0.1891348088531187,118.0
accuracy,0.8638973319824383,0.8638973319824383,0.8638973319824383,0.8638973319824383
macro avg,0.548256245286528,0.6407635166957797,0.5574245472837022,2961.0
weighted avg,0.9386883656888684,0.8638973319824383,0.8963605612058029,2961.0
