,precision,recall,f1-score,support
0,0.9730561970746728,0.8892015476609215,0.9292409483550818,2843.0
1,0.1322314049586777,0.4067796610169492,0.1995841995841996,118.0
accuracy,0.8699763593380615,0.8699763593380615,0.8699763593380615,0.8699763593380615
macro avg,0.5526438010166752,0.6479906043389354,0.5644125739696406,2961.0
weighted avg,0.9395481506478957,0.8699763593380615,0.9001631042635707,2961.0
