,precision,recall,f1-score,support
0,0.998272884283247,0.8132254660569821,0.8962977321186276,2843.0
1,0.016666666666666666,0.6923076923076923,0.03254972875226039,13.0
accuracy,0.8126750700280112,0.8126750700280112,0.8126750700280112,0.8126750700280112
macro avg,0.5074697754749569,0.7527665791823372,0.464423730435444,2856.0
weighted avg,0.9938047887548802,0.8126750700280112,0.8923661060528844,2856.0
