,precision,recall,f1-score,support
0,0.9513292433537832,0.8181498417164966,0.8797276853252648,2843.0
1,0.26770538243626063,0.6136363636363636,0.3727810650887574,308.0
accuracy,0.7981593145033323,0.7981593145033323,0.7981593145033323,0.7981593145033323
macro avg,0.609517312895022,0.7158931026764301,0.6262543752070111,3151.0
weighted avg,0.8845072347334731,0.7981593145033323,0.8301753022618422,3151.0
