,precision,recall,f1-score,support
0,0.9796427087660988,0.8294055575096729,0.8982857142857142,2843.0
1,0.12454873646209386,0.5847457627118644,0.20535714285714285,118.0
accuracy,0.8196555217831814,0.8196555217831814,0.8196555217831814,0.8196555217831814
macro avg,0.5520957226140963,0.7070756601107686,0.5518214285714286,2961.0
weighted avg,0.9455660155098096,0.8196555217831814,0.8706715395378007,2961.0
