,precision,recall,f1-score,support
0,0.9406748238783834,0.8923672177277524,0.915884476534296,2843.0
1,0.32599118942731276,0.4805194805194805,0.3884514435695538,308.0
accuracy,0.8521104411298001,0.8521104411298001,0.8521104411298001,0.8521104411298001
macro avg,0.6333330066528481,0.6864433491236165,0.6521679600519249,3151.0
weighted avg,0.8805914981370537,0.8521104411298001,0.8643296132676694,3151.0
