,precision,recall,f1-score,support
0,0.9983987189751802,0.8772423496306718,0.9339075079573114,2843.0
1,0.025139664804469275,0.6923076923076923,0.04851752021563343,13.0
accuracy,0.8764005602240896,0.8764005602240896,0.8764005602240896,0.8764005602240896
macro avg,0.5117691918898247,0.7847750209691821,0.4912125140864724,2856.0
weighted avg,0.9939686182384089,0.8764005602240896,0.9298773714584873,2856.0
