,precision,recall,f1-score,support
0,0.9525547445255474,0.826239887442842,0.8849124128837823,2843.0
1,0.27883211678832115,0.6201298701298701,0.3846928499496475,308.0
accuracy,0.806093303713107,0.806093303713107,0.806093303713107,0.806093303713107
macro avg,0.6156934306569343,0.7231848787863561,0.6348026314167149,3151.0
weighted avg,0.8867005492405378,0.806093303713107,0.8360175777889828,3151.0
