,precision,recall,f1-score,support
0,0.9734863474475662,0.8652831516004221,0.9162011173184357,2843.0
1,0.1175115207373272,0.4322033898305085,0.1847826086956522,118.0
accuracy,0.8480243161094225,0.8480243161094225,0.8480243161094225,0.8480243161094225
macro avg,0.5454989340924468,0.6487432707154653,0.5504918630070439,2961.0
weighted avg,0.9393745509086239,0.8480243161094225,0.8870530646276257,2961.0
