,precision,recall,f1-score,support
0,0.9980694980694981,0.9092507914175167,0.9515921222160869,2843.0
1,0.03007518796992481,0.6153846153846154,0.05734767025089605,13.0
accuracy,0.9079131652661064,0.9079131652661064,0.9079131652661064,0.9079131652661064
macro avg,0.5140723430197114,0.7623177034010661,0.5044698962334915,2856.0
weighted avg,0.9936633615039188,0.9079131652661064,0.9475216817834723,2856.0
