,precision,recall,f1-score,support
0,0.9987775061124694,0.8621174815335912,0.9254294883896546,2843.0
1,0.024875621890547265,0.7692307692307693,0.04819277108433735,13.0
accuracy,0.8616946778711485,0.8616946778711485,0.8616946778711485,0.8616946778711485
macro avg,0.5118265640015084,0.8156741253821802,0.486811129736996,2856.0
weighted avg,0.9943444793285461,0.8616946778711485,0.9214364641162059,2856.0
