,precision,recall,f1-score,support
0,0.9991525423728813,0.8294055575096729,0.9064001537574475,2843.0
1,0.02217741935483871,0.8461538461538461,0.043222003929273084,13.0
accuracy,0.8294817927170869,0.8294817927170869,0.8294817927170869,0.8294817927170869
macro avg,0.51066498086386,0.8377797018317595,0.4748110788433603,2856.0
weighted avg,0.9947055267569028,0.8294817927170869,0.9024711215628515,2856.0
