,precision,recall,f1-score,support
0,0.9792460821685727,0.8132254660569821,0.8885472713297464,2843.0
1,0.115,0.5847457627118644,0.1922005571030641,118.0
accuracy,0.8041202296521446,0.8041202296521446,0.8041202296521446,0.8041202296521446
macro avg,0.5471230410842863,0.6989856143844233,0.5403739142164052,2961.0
weighted avg,0.9448046645070085,0.8041202296521446,0.8607968788006182,2961.0
