,precision,recall,f1-score,support
0,0.9987814784727863,0.8649314104818854,0.9270499528746465,2843.0
1,0.025380710659898477,0.7692307692307693,0.04914004914004914,13.0
accuracy,0.8644957983193278,0.8644957983193278,0.8644957983193278,0.8644957983193278
macro avg,0.5120810945663424,0.8170810898563273,0.4880950010073478,2856.0
weighted avg,0.9943507326809209,0.8644957983193278,0.9230538643772551,2856.0
