,precision,recall,f1-score,support
0,0.9982593559617058,0.8068941259233204,0.8924333787200933,2843.0
1,0.016129032258064516,0.6923076923076923,0.03152364273204904,13.0
accuracy,0.8063725490196079,0.8063725490196079,0.8063725490196079,0.8063725490196079
macro avg,0.5071941941098852,0.7496009091155064,0.46197851072607116,2856.0
weighted avg,0.993788874796388,0.8063725490196079,0.8885146719386351,2856.0
