,precision,recall,f1-score,support
0,0.9984344422700587,0.8972915933872669,0.9451648758799555,2843.0
1,0.029900332225913623,0.6923076923076923,0.05732484076433121,13.0
accuracy,0.896358543417367,0.896358543417367,0.896358543417367,0.896358543417367
macro avg,0.5141673872479862,0.7947996428474796,0.5012448583221434,2856.0
weighted avg,0.9940258486319027,0.896358543417367,0.9411235872047093,2856.0
