,precision,recall,f1-score,support
0,0.9777292576419214,0.7875483644037988,0.8723943113189169,2843.0
1,0.09985096870342772,0.5677966101694916,0.16983523447401774,118.0
accuracy,0.7787909490037149,0.7787909490037149,0.7787909490037149,0.7787909490037149
macro avg,0.5387901131726746,0.6776724872866452,0.5211147728964673,2961.0
weighted avg,0.9427445774343084,0.7787909490037149,0.8443963474324939,2961.0
