,precision,recall,f1-score,support
0,0.9425460007510327,0.88287020752726,0.9117326552851436,2843.0
1,0.3176229508196721,0.5032467532467533,0.3894472361809045,308.0
accuracy,0.8457632497619804,0.8457632497619804,0.8457632497619804,0.8457632497619804
macro avg,0.6300844757853524,0.6930584803870066,0.650589945733024,3151.0
weighted avg,0.8814618054546637,0.8457632497619804,0.8606809545285248,3151.0
