,precision,recall,f1-score,support
0,0.970439517697394,0.8775940907492086,0.9216845216106392,2843.0
1,0.1076923076923077,0.3559322033898305,0.16535433070866143,118.0
accuracy,0.856805133400878,0.856805133400878,0.856805133400878,0.856805133400878
macro avg,0.5390659126948508,0.6167631470695195,0.5435194261596503,2961.0
weighted avg,0.9360578321922943,0.856805133400878,0.891543703465947,2961.0
