,precision,recall,f1-score,support
0,0.9470588235294117,0.805,0.8702702702702704,200.0
1,0.4090909090909091,0.75,0.5294117647058824,36.0
accuracy,0.7966101694915254,0.7966101694915254,0.7966101694915254,0.7966101694915254
macro avg,0.6780748663101605,0.7775000000000001,0.6998410174880764,236.0
weighted avg,0.8649959213269283,0.7966101694915254,0.8182749050146857,236.0
