,precision,recall,f1-score,support
0,0.951048951048951,0.8132254660569821,0.8767538869927948,2843.0
1,0.2625,0.6136363636363636,0.36770428015564205,308.0
accuracy,0.7937162805458584,0.7937162805458584,0.7937162805458584,0.7937162805458584
macro avg,0.6067744755244755,0.7134309148466729,0.6222290835742184,3151.0
weighted avg,0.8837455308892946,0.7937162805458584,0.826995943830039,3151.0
