,precision,recall,f1-score,support
0,0.9459882583170255,0.8501582835033415,0.895516858095591,2843.0
1,0.28523489932885904,0.551948051948052,0.37610619469026546,308.0
accuracy,0.8210092034274833,0.8210092034274833,0.8210092034274833,0.8210092034274833
macro avg,0.6156115788229423,0.7010531677256968,0.6358115263929283,3151.0
weighted avg,0.8814017668640407,0.8210092034274833,0.844746155357146,3151.0
