,precision,recall,f1-score,support
0,0.9372652141247183,0.8775940907492086,0.9064486830154407,2843.0
1,0.2883435582822086,0.4577922077922078,0.35382685069008785,308.0
accuracy,0.8365598222786417,0.8365598222786417,0.8365598222786417,0.8365598222786417
macro avg,0.6128043862034634,0.6676931492707082,0.6301377668527642,3151.0
weighted avg,0.8738352331664534,0.8365598222786417,0.8524316965488559,3151.0
