,precision,recall,f1-score,support
0,0.9817434961204929,0.7565951459725642,0.8545887961859356,2843.0
1,0.1012987012987013,0.6610169491525424,0.17567567567567569,118.0
accuracy,0.7527862208713273,0.7527862208713273,0.7527862208713273,0.7527862208713273
macro avg,0.5415210987095971,0.7088060475625533,0.5151322359308057,2961.0
weighted avg,0.946656537056335,0.7527862208713273,0.8275331568005216,2961.0
