,precision,recall,f1-score,support
0,0.9757575757575757,0.805,0.8821917808219177,200.0
1,0.1702127659574468,0.6666666666666666,0.2711864406779661,12.0
accuracy,0.7971698113207547,0.7971698113207547,0.7971698113207547,0.7971698113207547
macro avg,0.5729851708575112,0.7358333333333333,0.5766891107499419,212.0
weighted avg,0.9301606997311533,0.7971698113207547,0.8476065728892412,212.0
