,precision,recall,f1-score,support
0,0.9986847873739588,0.8012662680267323,0.8891491022638562,2843.0
1,0.017391304347826087,0.7692307692307693,0.034013605442176874,13.0
accuracy,0.8011204481792717,0.8011204481792717,0.8011204481792717,0.8011204481792717
macro avg,0.5080380458608924,0.7852485186287508,0.4615813538530166,2856.0
weighted avg,0.9942181153573832,0.8011204481792717,0.8852566787839258,2856.0
