,precision,recall,f1-score,support
0,0.9386347131445171,0.9092507914175167,0.9237091298910132,2843.0
1,0.3501259445843829,0.4512987012987013,0.3943262411347518,308.0
accuracy,0.8644874642970486,0.8644874642970486,0.8644874642970486,0.8644874642970486
macro avg,0.64438032886445,0.680274746358109,0.6590176855128824,3151.0
weighted avg,0.881109895398874,0.8644874642970486,0.8719636745635208,3151.0
